ds,yhat,yhat_lower,yhat_upper
2024-07-20,658.2586401248371,312.5657216874962,974.1444896098905
2024-07-21,687.7987028044479,345.1557264420821,1002.1193878279677
2024-07-22,664.8388415527934,313.35710650040056,998.0637806575415
2024-07-23,684.6689055779368,333.8288058976247,996.4941359485638
2024-07-24,663.5769081352508,337.39300099027844,1007.1868139535411
2024-07-25,715.1226916178672,382.6333601752684,1021.9467645706626
2024-07-26,666.0926364940347,336.21722503555554,996.5669024302505
2024-07-27,679.1116141618063,351.00512417113043,991.2838966015048
2024-07-28,715.8703393869106,392.5612460363041,1068.4950679813699
2024-07-29,699.5899441523385,383.2476521466786,1050.9018054688297
2024-07-30,725.3796401941725,399.90689060178113,1046.973806593382
2024-07-31,709.3640658776554,376.4912348572028,1036.8019202418309
2024-08-01,764.9613675674053,431.7680816095981,1110.6305109141904
2024-08-02,718.8418066509022,414.1685718523114,1046.042235030762
2024-08-03,733.5429850413472,403.0288968458155,1036.4236575276545
2024-08-04,770.6997533961498,428.6492714787998,1107.551797473453
2024-08-05,753.5105503174403,435.68161624715805,1091.21227107069
2024-08-06,777.0959862723951,453.063063014996,1096.398125407279
2024-08-07,757.6262359314753,440.44515350907096,1075.8697281260006
2024-08-08,808.5982797059506,489.97287719584,1142.4569460320645
2024-08-09,756.7927992816207,438.31249822891937,1101.7148376061286
2024-08-10,764.886856426427,431.4316248249197,1088.2452041629049
2024-08-11,794.6804777914328,454.665001295849,1120.9836022146212
2024-08-12,769.5589730682757,428.39434232027725,1099.389194949003
2024-08-13,784.8468983957982,467.37834329066106,1124.3712882544357
2024-08-14,756.9303423758777,437.2997503259063,1098.5945601238298
2024-08-15,799.5287036848334,485.15603647680484,1130.064259716001
2024-08-16,739.6459026758439,388.50917569503736,1068.642277460211
2024-08-17,740.1773008876472,388.33183469124543,1052.4016285397263
2024-08-18,763.1305987482002,432.02249080708543,1114.417400775174
2024-08-19,732.08268563917,426.07883309031644,1051.2782647302995
2024-08-20,742.5284960714043,398.23128207385497,1076.0602203657697
2024-08-21,710.998683671961,375.2613036241924,1047.834761884121
2024-08-22,751.3274033917943,427.36212128495504,1088.4956003718871
2024-08-23,690.6002515215797,385.594061794558,1023.8281582404844
2024-08-24,691.7587264136725,336.7485648283621,1030.991411211873
2024-08-25,716.8195489723327,396.27854124851723,1070.4537896031072
2024-08-26,689.3308637152442,341.6811040566764,993.1656624349773
2024-08-27,704.721397360477,399.84069226069397,1014.8735148349905
2024-08-28,679.4193857030451,354.87612396106044,999.4519617177482
2024-08-29,727.1225340341995,388.41616975776697,1056.123207003735
2024-08-30,674.7490118657845,355.4187998203578,1009.7978395764691
2024-08-31,685.0457733277569,347.16917041403224,1020.353739272665
2024-09-01,719.8124510822437,372.9641578661458,1059.7152115715073
2024-09-02,702.3627321180285,379.1926506595918,1020.2367558462462
2024-09-03,727.8791678165029,396.1985565515856,1062.2901234794433
2024-09-04,712.5380892025644,374.6895014036173,1045.1743727736837
2024-09-05,769.785744784199,452.0649397226235,1102.2904069609287
2024-09-06,726.2955083723417,405.56193483692715,1044.1670090667753
2024-09-07,744.5822935877135,401.6290684864769,1086.313788805105
2024-09-08,786.2322696044284,460.3298538590729,1127.9520786481412
2024-09-09,774.3696422283316,437.593271596049,1083.4765121378498
2024-09-10,804.016314828025,501.4169182943865,1136.556934704684
2024-09-11,791.2209783403214,473.1283443539541,1128.490296271687
2024-09-12,849.3386415494124,514.3062942687251,1156.2112010850115
2024-09-13,804.9903622669398,485.44643605341025,1136.5254636451705
2024-09-14,820.6792508143755,500.3545149476831,1108.9986962111593
2024-09-15,858.0207981583849,527.929905463196,1164.5973473640795
2024-09-16,840.209274779211,510.56911798417576,1158.9239739862046
2024-09-17,862.376021396895,512.3399835005434,1184.9268928944105
2024-09-18,840.7162118347171,493.7641773437258,1158.608755566416
2024-09-19,888.7651539595012,558.200168988764,1233.907260800621
2024-09-20,833.3539663341854,511.5379629353695,1168.2690150615404
2024-09-21,837.2207993462638,518.1070975379163,1162.6146202371515
2024-09-22,862.2357684022521,529.4962203467384,1211.9126038605036
2024-09-23,831.8614755105511,472.14662791813527,1151.5178164326471
2024-09-24,841.5050823422716,515.2469920932434,1184.3878219058508
2024-09-25,807.6386652023554,476.4359116846177,1132.0767469316675
2024-09-26,844.0690724330246,495.4642857096399,1168.2718598215824
2024-09-27,777.8872770802193,424.3862249277819,1083.6301851126261
2024-09-28,772.0735455301373,436.9309210963207,1091.7967999618468
2024-09-29,788.7167346816641,466.8440968139339,1103.405950334507
2024-09-30,751.4697284149153,415.9854565928159,1065.9314565162326
2024-10-01,755.8970970853082,408.559029876461,1066.880075364143
2024-10-02,718.5918144121467,377.4566146107465,1038.2503785638378
2024-10-03,753.442337029457,400.9158167325972,1074.9533659769172
2024-10-04,687.5801031133831,346.8310347394824,1011.8832461471078
2024-10-05,683.9838117591468,369.78878628676375,991.9728028064249
2024-10-06,704.6988131536538,402.7932721514313,1024.4715014471492
2024-10-07,673.2936140109528,316.3094227335827,985.2198222438069
2024-10-08,685.209552237421,359.58791508724136,1016.6998629253591
2024-10-09,656.8804228565399,312.9617538040324,967.9790852787529
2024-10-10,702.0032869776907,361.09966336263636,1011.9382434289664
2024-10-11,647.490427539565,305.61402452320146,994.8943256101367
2024-10-12,656.078704041108,310.3585914582512,992.5552835820787
2024-10-13,689.5545128495855,350.26080761874715,1033.6910034658129
2024-10-14,671.2162232316771,340.4141389214565,997.4524192173487
2024-10-15,696.2300012493379,340.2274161837,1050.906317820994
2024-10-16,680.7556577131027,366.01871040111746,1012.3408506244824
2024-10-17,738.2236057213561,398.2104636094917,1061.7699301137886
2024-10-18,695.2927483714426,361.59474232997746,1039.1884178643616
2024-10-19,714.4654122556573,398.3966818573693,1029.7197958788627
2024-10-20,757.3174065078587,426.23448595797447,1089.5327425461487
2024-10-21,746.9649634390119,431.1585923922452,1086.321950813563
2024-10-22,778.4243741402443,414.43675114056117,1085.3702792679035
2024-10-23,767.7408739888675,414.95983293883967,1102.7990341559218
2024-10-24,828.2678016049184,522.9166083255558,1167.9634521507662
2024-10-25,786.6258103626413,454.38250031181593,1097.0625900218663
2024-10-26,805.318227825032,489.3553234106179,1116.984677180922
2024-10-27,845.9606440482817,507.26675106618137,1172.9607817415254
2024-10-28,831.7465070865959,503.1425677552224,1147.4999884152426
2024-10-29,857.8045816185896,531.1160393522522,1184.4404216504215
2024-10-30,840.3248871337245,528.8999420846985,1166.092874081638
2024-10-31,892.834217904295,544.1295543237889,1238.1888924716682
2024-11-01,842.1511175712479,526.9612761577328,1172.0451148244053
2024-11-02,850.9965099888352,496.8514652795455,1185.0738807328835
2024-11-03,881.2181833729127,561.4004540907894,1209.496925399747
2024-11-04,856.2510290682382,517.9936523201635,1179.5047955670639
2024-11-05,871.4690176707363,551.178295883414,1201.1980355795329
2024-11-06,843.3056565258627,505.86123729920854,1166.3861994308518
2024-11-07,885.524156108756,590.1257251469337,1208.7665754320803
2024-11-08,825.1672981809589,502.11164248095906,1157.1763400948328
2024-11-09,825.163319462895,476.2923087644464,1143.0249749380275
2024-11-10,847.5461094994408,528.0319009506834,1172.561458442738
2024-11-11,815.9117129916284,496.10503311400856,1147.1534483880216
2024-11-12,825.7671937984285,502.144473235187,1167.5202195707193
2024-11-13,793.648663115241,452.73256991287707,1149.6396279213868
2024-11-14,833.3897408380186,528.3319048006854,1155.808716485906
2024-11-15,772.070466890818,415.0820814357833,1077.9916664728437
2024-11-16,772.6229823703491,473.08351036374444,1103.0890420336157
2024-11-17,797.0522677792752,459.3884418053074,1114.6214743020214
2024-11-18,768.8939003820869,444.19735691904106,1105.3995013545095
2024-11-19,783.5648438637935,448.0435422275034,1091.1585575578874
2024-11-20,757.4840144214876,433.9133031241779,1110.5439613589072
2024-11-21,804.3438212711686,475.0172862587448,1121.7120978054138
2024-11-22,751.0626166670155,435.86887896330916,1095.8017051324987
2024-11-23,760.3942851184976,433.3682882185529,1119.1455002982252
2024-11-24,794.1531627634694,475.4139664616743,1115.2018670719024
2024-11-25,775.6761488565003,457.1747868371434,1103.0232237574694
2024-11-26,800.1779211733821,468.55113032624865,1135.6715950662697
2024-11-27,783.8758991437915,451.097051977465,1123.9462303051262
2024-11-28,840.2660557514248,515.5601842550379,1157.1476112920877
2024-11-29,796.079421865951,474.3958527750478,1127.3573241221234
2024-11-30,813.8954287361943,478.9841260145002,1169.0773952647019
2024-12-01,855.3702048180265,559.4760001433829,1190.3829574323659
2024-12-02,843.7016247533509,527.2229789699662,1161.8588173410171
2024-12-03,873.9869699221302,540.6472985188382,1197.1645846585752
2024-12-04,862.3498046202402,574.5150698434782,1204.8253663408964
2024-12-05,922.2171422556471,597.9849043397948,1233.5588403486406
2024-12-06,880.2767318904682,547.182769834134,1233.837330319928
2024-12-07,899.0906106872199,586.0356406611518,1236.1170792148105
2024-12-08,940.3230510026824,594.0303132286735,1264.496863798679
2024-12-09,927.2047245342314,587.1097438999062,1246.6322705788973
2024-12-10,954.8889785711677,615.0840009868261,1269.991817899376
2024-12-11,939.5768739069679,598.9046035835667,1271.1125540238943
2024-12-12,994.7921127764587,672.9938973773523,1325.2242434463228
2024-12-13,947.3357480988716,628.9266278687759,1275.117747941035
2024-12-14,959.8968858821376,589.4476146145718,1281.1630853678425
2024-12-15,994.2775795068461,685.2738205733876,1352.375450789731
2024-12-16,973.8538102463096,656.1280767048924,1280.833577071726
2024-12-17,993.9285213540102,678.2397145375144,1343.324623693294
2024-12-18,970.8534262415882,645.5101659754569,1306.743871742224
2024-12-19,1018.3007873027179,707.9127718980561,1342.8238415532005
2024-12-20,963.2151206573183,652.5212433357719,1333.56024678128
2024-12-21,968.4210972723909,613.2012341107445,1299.7995731180986
2024-12-22,995.8458913159691,652.9176849484401,1355.6077497336819
2024-12-23,968.9779149327475,632.335092090207,1283.7302067346743
2024-12-24,983.2179436237641,644.638129473059,1301.2035472585044
2024-12-25,954.9993811833561,644.650133446066,1282.1152385627029
2024-12-26,998.0588805020413,657.1255436128635,1297.389499050094
2024-12-27,939.3872865437178,592.0513034099151,1285.4564262994024
2024-12-28,941.8371743991203,614.5079866797793,1259.136535087418
2024-12-29,967.3452274636197,617.6019670245829,1284.7237570959862
2024-12-30,939.3913813181814,612.7722270675456,1245.4822161530667
2024-12-31,953.3507167169474,615.6345425155768,1272.7969960055088
2025-01-01,925.614823413178,583.011979649048,1247.47084905192
2025-01-02,969.8638182810975,643.3944318677699,1291.1274783876804
2025-01-03,913.018946475792,602.995592949802,1238.6866688477471
2025-01-04,917.8519971758293,558.6094009364072,1227.6571543136272
2025-01-05,946.2097347814173,614.48923887223,1272.035200361786
2025-01-06,921.4752251261048,608.424660460455,1254.7030035529096
2025-01-07,938.921993178808,589.9850688857632,1299.4790568954768
2025-01-08,914.83768705999,586.2780463895671,1250.345834807985
2025-01-09,962.7983858075219,632.3790549726352,1283.1926439405622
2025-01-10,909.623435284847,586.1761546798995,1239.3498091257686
2025-01-11,917.9870018552236,565.7860349309296,1244.3827242962882
2025-01-12,949.6445058167026,649.6930428804716,1288.8199832622204
2025-01-13,927.8957789172972,601.8483482518895,1271.0271877342968
2025-01-14,947.9408512633241,611.4127718508703,1273.8126719949998
2025-01-15,926.0050157723193,603.6861831870423,1240.5883187483485
2025-01-16,975.6142856885148,638.9036682101752,1311.2648089784284
2025-01-17,923.551112618401,601.943028135933,1245.4840428235125
2025-01-18,932.4665428639896,601.3666675567688,1250.4116379681875
2025-01-19,964.1069673504577,639.8228911729566,1292.8272216960909
2025-01-20,941.7773078663237,612.8605040833145,1248.161229570486
2025-01-21,960.6965483665911,624.0021453500293,1286.8401931755513
2025-01-22,937.122267752576,631.2484795764123,1254.2599080993373
2025-01-23,984.6253025658326,652.1120755231733,1308.6276079853953
2025-01-24,930.044424331501,606.6416289753644,1262.0421705142774
2025-01-25,936.0972306524627,596.0290009388619,1255.2109420898837
2025-01-26,964.6054303607106,622.7694269364855,1285.9293106739708
2025-01-27,938.9563937380312,606.7765928419901,1277.0269801257336
2025-01-28,954.4569076824496,629.6908773317825,1277.9984353698158
2025-01-29,927.4558257339377,622.7779502501484,1256.4084508150522
2025-01-30,971.6167767490118,650.7611264731956,1257.5616481109512
2025-01-31,913.8708536393175,589.006911221263,1243.7169732392213
2025-02-01,917.0255187169055,580.6485838548799,1240.2884375075525
2025-02-02,942.9879435842582,627.7788180693273,1257.1153042487736
2025-02-03,915.224691792286,596.7337138297398,1236.6886675422415
2025-02-04,929.1137203444953,606.2941743833815,1241.9292040902753
2025-02-05,901.0654245275778,581.8019944333113,1223.8634209185304
2025-02-06,944.7939221882754,600.8400565110906,1285.9373931876473
2025-02-07,887.2685283669749,557.4056726626803,1214.5930087692418
2025-02-08,891.321682921968,572.6485712564331,1229.669553161888
2025-02-09,918.8715712130755,584.6222729212132,1253.0161314580264
2025-02-10,893.3813637593981,571.631021527443,1223.6934200355554
2025-02-11,910.211063732555,566.9981387918608,1245.6136972416984
2025-02-12,885.7386942781519,530.4726874594235,1191.0605974117013
2025-02-13,933.6320237287791,593.3879320040685,1263.2452140922596
2025-02-14,880.8007757666871,547.1394825910147,1195.4338688131847
2025-02-15,890.005577433165,556.4639920743083,1214.3592033400082
2025-02-16,923.0818694150954,571.0789105891932,1251.206889006577
2025-02-17,903.4006831149737,603.3705642870844,1231.7277384253762
2025-02-18,926.2222464049058,586.9586228736013,1266.1950052766385
2025-02-19,907.8191179382497,594.2022835199073,1246.7569785280602
2025-02-20,961.7500112552639,648.7657224192008,1308.1817298446795
2025-02-21,914.8142148468031,585.977117183394,1267.3813319083627
2025-02-22,929.6628168091855,595.196841537726,1286.5074567334486
2025-02-23,968.0249117421993,645.3255134790232,1298.8268476105998
2025-02-24,953.1706459778973,610.0240097070679,1284.2253795926438
2025-02-25,980.2670140370938,665.6559547465289,1329.0142312581668
2025-02-26,965.5030575821023,638.7301305542061,1292.8214343672455
2025-02-27,1022.3655810267193,718.6759929969428,1383.3279762170987
2025-02-28,977.59524548884,590.1880743062189,1300.72207708644
2025-03-01,993.7992089211788,660.6972666639147,1294.453235709475
2025-03-02,1032.6784539783357,718.6790920723256,1359.9503440293995
2025-03-03,1017.4916292973568,693.8361314797336,1327.6553010302782
2025-03-04,1043.411293199172,713.8462359086346,1364.404351703671
2025-03-05,1026.6491944827417,692.2967538607288,1372.9408945413436
2025-03-06,1080.7316957404971,765.3094427644796,1393.9479425002892
2025-03-07,1032.4552004547063,708.1023547356368,1363.0491268016915
2025-03-08,1044.497759831621,728.2580757120921,1386.2355802639802
2025-03-09,1078.6450176475582,756.7934896799718,1429.8938320641316
2025-03-10,1058.2523439387476,741.0877310496103,1386.300717737874
2025-03-11,1078.59907975486,735.3109606117259,1404.2404727394537
2025-03-12,1056.0115683613915,713.052036020002,1397.4665598808654
2025-03-13,1104.1361257293674,759.5839236874958,1463.22260940277
2025-03-14,1049.8918647342184,698.6842195388618,1412.8827062110438
2025-03-15,1056.0796067841093,724.5020257489706,1394.0844228793433
2025-03-16,1084.6051002377487,750.0206685567952,1419.7846233286912
2025-03-17,1058.9384594475011,719.0891759284007,1378.489681795329
2025-03-18,1074.4658100945182,749.5357275810321,1405.989881080642
2025-03-19,1047.6098785216614,716.2763200020958,1377.4977142166729
2025-03-20,1092.1007375918016,731.7596612495729,1405.9209270038364
2025-03-21,1034.9266789838778,698.236472769359,1360.2852585428516
2025-03-22,1038.9414955116306,693.5279527996729,1341.3711732660288
2025-03-23,1066.0864357048806,742.9086786003944,1404.9010512541959
2025-03-24,1039.848779184379,720.2435197705062,1360.1303316665255
2025-03-25,1055.6130439761928,744.6933826929305,1375.6001983251797
2025-03-26,1029.7815789397348,708.744088189975,1354.7976244973386
2025-03-27,1076.0457586982407,753.7474720020873,1401.3962576288973
2025-03-28,1021.3377449426742,711.42968218953,1363.5691603601115
2025-03-29,1028.4390806957247,706.9404703945928,1377.210415381692
2025-03-30,1059.2043520633742,711.0865708312185,1359.835259927313
2025-03-31,1037.0218280937122,721.6751031399579,1359.524486701547
2025-04-01,1057.1670425752634,700.7841278229399,1396.4200697152983
2025-04-02,1035.926015280389,694.9477903047365,1387.6608337759737
2025-04-03,1086.869267301958,750.8008991295972,1401.5241495563141
2025-04-04,1036.8065260426977,704.5015849755158,1387.3758361602831
2025-04-05,1048.398314216096,701.9828258559023,1393.5934692408225
2025-04-06,1083.3825830448675,724.6957693941316,1401.454560655704
2025-04-07,1065.0382257024607,777.2485706621812,1402.2477674963773
2025-04-08,1088.541361934655,755.5365131169651,1404.4683435337572
2025-04-09,1070.0910220652863,739.3536881492986,1381.0115637536126
2025-04-10,1123.1853211644127,772.4320319158797,1452.405645195182
2025-04-11,1074.577962224684,747.3697948975374,1404.5216536605828
2025-04-12,1086.891214720168,731.6027666617754,1387.9654703739654
2025-04-13,1121.8434908307272,778.1681944748253,1434.104888154406
2025-04-14,1102.7133286704754,747.9687176812245,1413.6599633920905
2025-04-15,1124.6956587776947,809.5384930298507,1459.1337293243166
2025-04-16,1104.0269799426935,774.6210758581741,1417.4680410570566
2025-04-17,1154.260545773974,825.8556702486114,1493.673786891007
2025-04-18,1102.221424078022,763.5116199125158,1458.497285257785
2025-04-19,1110.6176107959634,787.4159062187694,1463.3641134116474
2025-04-20,1141.2653674700744,818.8423058899532,1460.354179564904
2025-04-21,1117.550648476789,810.4569840887492,1425.8214206735195
2025-04-22,1134.7825599872874,783.2751965516047,1463.9068953561025
2025-04-23,1109.3155495629208,785.0251093264144,1452.8357578843054
2025-04-24,1154.8215058903484,845.2251382603594,1465.004392414791
2025-04-25,1098.2417120630284,761.321560383947,1439.3810850541408
2025-04-26,1102.3949165616727,760.1922323909141,1433.912448023233
2025-04-27,1129.199772197874,799.458561708408,1450.08508863944
2025-04-28,1102.1335872311656,751.6084934910051,1455.3329364403396
2025-04-29,1116.583403139646,797.3138205819943,1459.018297169892
2025-04-30,1088.966163023951,755.0356132129707,1417.0267478739802
2025-05-01,1132.9992059265744,819.0632160296781,1471.6418455373125
2025-05-02,1075.6510753814607,759.4038144005941,1398.01057551682
2025-05-03,1079.7489390546086,752.499891833692,1413.597878717355
2025-05-04,1107.2008892599288,787.4429591037496,1450.8416699022916
2025-05-05,1081.4550742399294,723.9525051687343,1406.673822245663
2025-05-06,1097.8516662585828,782.364335427414,1425.3436558461967
2025-05-07,1072.7444080397395,748.5505751580121,1406.7582672479364
2025-05-08,1119.7729368759171,797.2576709892094,1431.5924004987194
2025-05-09,1065.8158261121673,731.2593677664313,1393.3992310863819
2025-05-10,1073.6005808344294,729.4541774060617,1393.919222377486
2025-05-11,1104.9287876348412,793.1741729961316,1451.7520723806176
2025-05-12,1083.1382904045913,757.6815406333927,1426.1887329503909
2025-05-13,1103.4583142934348,780.7710398300716,1424.1719104480328
2025-05-14,1082.1341917702919,741.7419401127587,1409.8686954499724
2025-05-15,1132.702801206267,814.702813272801,1442.7764096805988
2025-05-16,1081.9485699163713,756.7809467807251,1414.1738387848313
2025-05-17,1092.5161943078604,752.4241504865364,1417.490931943527
2025-05-18,1126.1381987745804,798.2873096174691,1432.7477295087015
2025-05-19,1106.0991352334481,792.9224628135058,1433.1433695788382
2025-05-20,1127.5922855856074,826.914871783701,1454.5968392252794
2025-05-21,1106.8454731451654,779.6062882512643,1437.073508964786
2025-05-22,1157.397058968624,842.3286906198416,1498.9611455178042
2025-05-23,1106.05195503546,776.4563767168889,1440.8362205501949
2025-05-24,1115.4938021363203,798.5924627578876,1465.6902456221326
2025-05-25,1147.5114448019046,808.5791391485817,1478.1448932835247
2025-05-26,1125.461531192354,787.684543792647,1441.5465793562923
2025-05-27,1144.6231410302948,830.6982816658756,1476.7531620584082
2025-05-28,1121.3211021905126,808.2549586933542,1435.7948030596647
2025-05-29,1169.1991388512033,851.5473967642729,1503.8255855430796
2025-05-30,1115.1727607883536,792.5468340069847,1450.262068478143
2025-05-31,1122.0381278944615,783.0625015371954,1460.000030697663
2025-06-01,1151.6951147739292,793.9661739269774,1452.0442200809964
2025-06-02,1127.6064996070922,802.1051133834699,1462.4550924825862
2025-06-03,1145.1492777717785,814.1098384263593,1491.8313136998058
2025-06-04,1120.7348566370856,787.6125370648637,1454.1591661405128
2025-06-05,1168.0793659625162,814.448689301089,1483.1868486747987
2025-06-06,1114.1540781095498,781.0778421170713,1444.2532700555726
2025-06-07,1121.7922474559628,794.7211411886757,1436.9366008984048
2025-06-08,1152.9106576189513,828.9781034574396,1473.9909981927026
2025-06-09,1130.9678509925072,822.9347751101045,1435.0097478974105
2025-06-10,1151.3150763709382,840.0736370112737,1493.06722213495
2025-06-11,1130.3167301939905,818.8683097904403,1438.2993140093688
2025-06-12,1181.6215280519934,874.4714871328473,1507.4795067571854
2025-06-13,1132.1143857047534,795.9376531878105,1460.9467478361357
2025-06-14,1144.5252870844554,808.4916341666346,1459.755211208281
2025-06-15,1180.6533796912886,848.0196806480442,1497.1018166707797
2025-06-16,1163.8282085451729,819.2947032472795,1483.3313621860261
2025-06-17,1189.2640475589276,862.7213619832172,1537.1509856950556
2025-06-18,1173.1840153431008,855.0606055527182,1511.1915601027868
2025-06-19,1229.0951142646243,894.6465942640278,1545.161935158391
2025-06-20,1183.7440674808602,861.2236279863683,1513.0183140307508
2025-06-21,1199.7301229798427,859.1449892231313,1528.6084454901954
2025-06-22,1238.7329556359646,932.7792745087032,1561.7164417571532
2025-06-23,1223.9774710868035,898.939115716429,1550.4426284114677
2025-06-24,1250.5913679572,933.7697695319353,1596.4123979764931
2025-06-25,1234.7320510110778,905.8841177558642,1562.284356233659
2025-06-26,1289.8639502105507,946.9111429732618,1600.836210400025
2025-06-27,1242.7160495925414,930.3672965937052,1574.0580859585014
2025-06-28,1255.895739309318,934.8204775853822,1609.829228478411
2025-06-29,1291.1170830016297,990.5430424724824,1621.7087565201905
2025-06-30,1271.6652835777197,942.2645838174019,1590.017485209241
2025-07-01,1292.7532020893398,954.4666256310226,1633.2372827298614
2025-07-02,1270.6465396367228,949.7930714741781,1626.5483546652804
2025-07-03,1318.9387735625698,996.4372298427076,1641.5690494634307
2025-07-04,1264.5057063149648,922.3616065221299,1605.6710885590285
2025-07-05,1270.115811704896,940.1544271145855,1601.437859506843
2025-07-06,1297.654557292616,969.1961432835502,1633.5060494706836
2025-07-07,1270.5845855478308,942.9639158616765,1596.4516294843238
2025-07-08,1284.297718519166,937.7035475026299,1606.4555241578253
2025-07-09,1255.2355135882556,908.8658890579932,1597.8818657760378
2025-07-10,1297.159583746107,936.644014784635,1631.541112989543
2025-07-11,1237.1016642031323,926.5319404416546,1550.532494505082
2025-07-12,1237.969731459895,919.1137968138967,1547.7228614365038
2025-07-13,1261.7684696269769,913.5895785703565,1595.0397578606148
2025-07-14,1232.0560741829117,894.3530015153165,1572.207499164332
2025-07-15,1244.2934539347812,924.9550955074147,1572.9049836491577
2025-07-16,1214.9626405918466,874.8284485833849,1544.1943155399283
2025-07-17,1257.8356846563618,923.6930438996982,1594.8216609612498
2025-07-18,1199.9240662394106,857.7370162691639,1535.0065825675224
2025-07-19,1204.0849537918552,852.5639022874841,1531.2681790647616
2025-07-20,1232.2426115551798,872.7179682163676,1537.4877401402373
2025-07-21,1207.8469307018559,892.1381381455093,1520.5652359803196
2025-07-22,1226.225108690787,896.7397250037927,1551.1163410655233
2025-07-23,1203.7032297072642,892.7822945403365,1546.2278761911975
2025-07-24,1253.8789493953707,941.7354009445227,1572.118408712497
2025-07-25,1203.5752198295233,847.2690149048408,1547.0084566034052
2025-07-26,1215.4512802093577,888.8459772933587,1558.4333297530734
2025-07-27,1251.2290944255908,915.1231700912579,1592.5851772644826
2025-07-28,1234.1570817413267,911.0414024160305,1562.68701233088
2025-07-29,1259.3670306187516,945.9979357551464,1607.7157416459406
2025-07-30,1243.0008118365174,892.8483291382654,1565.2313317360072
2025-07-31,1298.4879587125076,968.5610974435416,1635.8693298388425
2025-08-01,1252.5039199352086,918.3178795875239,1579.515102010205
2025-08-02,1267.5850884550978,960.4402728345495,1585.7872652496899
2025-08-03,1305.3586772688623,995.8992139422747,1634.264878077942
2025-08-04,1289.0091927345127,958.0732390556916,1620.934713771875
2025-08-05,1313.6373171869598,962.2311267319635,1646.1764133164145
2025-08-06,1295.3877582943414,977.2294997887415,1635.7227528188505
2025-08-07,1347.727095494272,1017.6420310524547,1668.774036332263
2025-08-08,1297.4014139389533,956.7813857596129,1617.4764393709836
2025-08-09,1307.0498372756242,962.9193031574878,1646.0719610362387
2025-08-10,1338.4320608961639,999.8195262679319,1659.88682947208
2025-08-11,1314.8916893721016,1010.1934699985704,1641.4193700377284
2025-08-12,1331.7112639944728,1010.9348392733898,1640.3451975103933
2025-08-13,1305.2356312567754,981.6474800464547,1634.5441830860213
2025-08-14,1349.144793010775,1022.402073852131,1671.821789583431
2025-08-15,1290.4061532985388,942.1774543393618,1616.8735024777272
2025-08-16,1291.882408836932,967.2800147354249,1604.927609370111
2025-08-17,1315.5533280262696,1000.3053994005571,1640.1916416755516
2025-08-18,1284.9733693829924,980.7495597393753,1602.2079832423217
2025-08-19,1295.6211726244467,985.086995684905,1621.316647683722
2025-08-20,1264.0177168842683,918.7063220437201,1580.6956436435726
2025-08-21,1303.994423002462,992.3981423496692,1630.8620678326379
2025-08-22,1242.6412401356463,913.0656268915591,1591.5083184492694
2025-08-23,1242.911074621597,933.7420589077227,1553.2855451694327
2025-08-24,1266.8388997288084,937.9726381528427,1584.7528232132877
2025-08-25,1237.997571216535,911.8451985865148,1555.9656983823947
2025-08-26,1251.8464342574985,937.0457523686368,1575.0012435661656
2025-08-27,1224.849545350364,880.3937668762651,1570.0090051287762
2025-08-28,1270.7447912953385,942.2578160631869,1595.9175014207397
2025-08-29,1216.49392635388,890.7500077554462,1541.240108676475
2025-08-30,1224.889842532837,888.0576166454758,1552.9529170987844
2025-08-31,1257.7793457622352,930.4299411885645,1612.0277598743753
2025-09-01,1238.5233757738074,934.945995801696,1566.5332081267575
2025-09-02,1262.3506489834376,946.5369396969595,1627.626547677339
2025-09-03,1245.4814252888127,927.7453926913169,1569.3976303077743
2025-09-04,1301.4025447365896,955.6260430071934,1621.7350351328867
2025-09-05,1256.8236090752403,924.9607118946809,1587.9733719105477
2025-09-06,1274.2904707429236,943.4960878356258,1602.205988406362
2025-09-07,1315.4141472124493,993.3053630017454,1647.1999177873531
2025-09-08,1303.3369451400886,967.9893652835588,1608.7570226691453
2025-09-09,1333.091625603084,1017.9189115247656,1672.5270156594738
2025-09-10,1320.7301724435902,1005.0893722103892,1642.601334090399
2025-09-11,1379.6031833988704,1058.5717892383493,1714.7662067164665
2025-09-12,1336.3196486014951,1023.9922750096599,1658.0046579787618
2025-09-13,1353.363187189173,1006.5456727268286,1696.4338040482753
2025-09-14,1392.322789105228,1079.798785298244,1731.7149565118189
2025-09-15,1376.3597984283729,1033.0099943366058,1711.890194828094
2025-09-16,1400.56694539826,1085.232047323246,1743.3015219743636
2025-09-17,1381.0959895852386,1075.959133188257,1702.4032110219161
2025-09-18,1431.4350188885705,1082.3923362335004,1744.4710674625644
2025-09-19,1378.365217867501,1063.2137482397804,1713.1073137334522
2025-09-20,1384.573247750873,1064.2686721242048,1739.219028847644
2025-09-21,1411.877377686816,1097.372093026974,1734.8123294419026
2025-09-22,1383.689214602613,1067.9570395742599,1728.166315798821
2025-09-23,1395.3669656198208,1071.075154129621,1722.613343368808
2025-09-24,1363.336934835049,1003.4132955488034,1686.6962482508507
2025-09-25,1401.3644475963943,1059.4934411446097,1739.4584064364446
2025-09-26,1336.5041696194462,1015.8753552015919,1667.8421909904087
2025-09-27,1331.7061186837273,983.0412498274877,1653.5543298354544
2025-09-28,1349.0356615936776,1012.1188789681597,1652.6740187152304
